maneuver xVelocity yVelocity xAcceleration yAcceleration class distPred diffSpeedPred timeGapPred accPred classPred distFollo diffSpeedFollo timeGapFollo accFollo classFollo distPredAdj diffSpeedPredAdj timeGapPredAdj accPredAdj classPredAdj distFolloAdj diffSpeedFolloAdj timeGapFolloAdj accFolloAdj classFolloAdj
2 32.13 -0.08 -0.42 -0.07 1 44.37 -0.29 1.38 -0.03 1 66.4 -0.92 2.13 -0.27 1 41.91 -8.7 1.3 0.03 0 -8.59 -9.29 -0.38 0.01 0
2 30.96 0 0 0.03 1 68.23 0.36 2.2 -0.13 1 8.36 -0.25 0.27 -0.1 1 38.45 -7.95 1.24 0.07 0 60.38 -7.7 2.6 0.09 0
2 30.71 0.01 -0.1 0.02 1 8.36 0.25 0.27 0 1 36.61 -0.07 1.19 0.08 1 52.17 -7.7 1.7 0.07 0 46.76 -7.45 2.01 0.09 0
2 30.75 -0.03 0.14 -0.05 1 36.64 -0.1 1.19 0.04 1 51.31 1.58 1.59 0.02 1 86.15 -7.64 2.8 0.13 0 12.86 -7.4 0.55 0.06 0
2 32.48 -0.32 0.06 -0.05 1 48.46 -1.65 1.49 -0.08 1 61.67 0.93 1.85 0.04 1 3.43 -9.08 0.11 -0.01 0 58.33 -9.38 2.53 0.22 1
2 34.11 0.04 -0.22 -0.04 1 48.64 -2.45 1.43 -0.03 1 284.22 -1.58 8.74 0.18 1 98.44 -10.91 2.89 0.15 0 -2.72 -10.88 -0.12 -0.04 0
2 32.72 -0.01 0 0 1 286.63 0.54 8.76 -0.49 1 64.05 8.94 1.54 -0.14 1 83.97 -9.59 2.57 0.09 1 19.13 -9.15 0.81 -0.02 0
2 33.15 0.04 0.06 -0.07 1 14.92 -0.37 0.45 0.1 1 371.92 8.02 9.03 0.13 1 14.15 -9.06 0.43 -0.01 1 89.47 -9.32 3.75 0.04 0
2 31.53 0.1 0.54 -0.12 1 36.57 -2.86 1.16 0 1 48.91 3 1.42 -0.18 1 17.3 -8.24 0.55 0.09 0 51.27 -9.64 2.34 0.19 0
2 34.46 0.04 -0.21 0.06 1 47.72 -2.7 1.38 0.6 1 25.48 2.55 0.69 -0.47 1 66.12 -11.13 1.92 0.11 0 2.85 -12.49 0.13 0.2 0
2 34.49 -0.02 -0.42 -0.07 1 16.81 -0.38 0.49 0.22 1 178.85 8.05 4.2 0.26 1 33.43 -10.9 0.97 0 0 42.83 -12.11 1.91 0.03 0
2 42.41 0.17 -0.44 0.14 1 155.45 -8.26 3.67 0.2 1 109.11 -8.09 3.18 0.05 0 63.51 -19.85 1.5 0.08 0 5.05 -9.87 0.16 0.05 1
2 34.54 0 0.01 -0.05 0 89.39 -1.84 2.59 0.06 1 143.3 2.22 3.9 0.22 1 127 -11.78 3.68 0.07 0 52.42 -9.5 2.09 0.06 0
2 37.66 -0.01 0.2 0.08 1 133.82 -3.01 3.55 0.06 0 80.57 -0.63 2.18 -0.22 1 30.53 -12.34 0.81 0.05 0 -4.18 -12.43 -0.17 0.18 1
2 36.32 0 -0.08 -0.09 1 85.81 2.09 2.36 0.18 1 31.45 0.9 0.84 -0.43 1 40.07 -10.58 1.1 0.01 1 180.3 -8.23 6.42 0.15 1
2 37.22 0.11 -0.43 -0.01 1 31.45 -0.9 0.84 -0.08 1 68.62 0.29 1.83 0 1 76.57 -11.48 2.06 0.01 1 144 -9.13 5.13 0.15 1
2 36.38 0.03 -0.71 -0.02 1 29.77 -3.53 0.82 0.07 1 60.58 1.9 1.58 -0.54 1 6.05 -12.18 0.17 -0.29 1 125.48 -2.02 3.65 -0.16 1
2 37.93 -0.1 -0.6 0 1 59.4 -1.95 1.57 -0.61 1 84.47 0.96 2.17 -0.06 1 62.84 -13.91 1.66 -0.28 1 62.81 -3.66 1.83 -0.16 1
2 38.99 -0.06 0.08 0.08 1 74.47 -3.3 1.91 -0.26 1 59.58 -1.43 1.59 0.06 1 80.76 -15.52 2.07 0.08 1 -4.38 -4.94 -0.13 -0.02 1
2 37.58 0.09 0.05 -0.02 1 60 1.43 1.6 0.08 1 58.73 -0.68 1.59 0.19 1 58.85 -3.54 1.57 -0.02 1 108.38 -14.09 4.61 -0.05 0
2 37.29 -0.07 0.04 -0.02 1 60.28 0.33 1.62 -0.05 1 185.28 -6.36 5.99 0.1 1 112.07 -2.77 3.01 0.31 1 91.66 -13.87 3.91 0.02 0
2 31.04 0.04 0.13 -0.04 1 191.03 6.29 6.15 0.07 1 20.78 -0.86 0.69 0.33 1 68.61 -7.61 2.21 0.01 0 -11.04 -7.48 -0.47 -0.02 0
2 30.83 0.05 0.19 0.17 1 22.33 0.44 0.72 0.1 1 20.22 1.15 0.63 -0.35 1 -2.96 -7.29 -0.1 -0.01 0 56.11 -7.38 2.39 0.18 0
2 31.87 -0.06 -0.31 0 1 19.9 -0.97 0.62 0.2 1 53.67 2.35 1.57 -0.24 1 18.6 -8.33 0.58 0 0 33.97 -8.36 1.44 0.18 0
2 33.77 0.02 -0.5 -0.02 1 50.53 -2.13 1.5 0.03 1 41.48 2.24 1.15 -0.1 1 62.81 -10.25 1.86 -0.01 0 -9.68 -10.09 -0.41 0.06 0
2 35.82 0.06 -0.12 -0.06 1 32.32 -3.38 0.9 -0.05 1 106.72 3.21 2.73 -0.01 1 -3.65 -12.06 -0.1 0.01 0 53.33 -10.71 2.12 -0.04 1
2 33.92 0.16 0.08 -0.09 1 268.92 0 7.93 0 1 16.67 -3.09 0.54 0.14 1 53.39 -11.13 1.57 0.1 0 -5.81 -11.49 -0.26 0.03 0
2 39.05 -0.07 0.06 -0.09 1 347.42 0 8.9 0 1 48.64 -1.22 1.29 0.17 1 37.11 -14.98 0.95 -0.06 1 16.12 -15.62 0.69 0.18 1
2 32.16 0 -0.35 0 1 38.86 -1.32 1.21 0.14 1 48.01 0.27 1.48 0.23 1 58.39 -9.73 1.82 0.03 0 59.43 -9.33 2.6 0.17 0
2 38.31 0.01 0.27 0.07 1 51 0.77 1.33 -0.06 1 70.75 -3.92 2.06 -0.03 1 -0.01 -14.52 0 0.12 1 23.07 -12.33 0.89 -0.26 1
2 32.42 0.3 -0.25 -0.03 1 46.64 -0.71 1.44 -0.08 1 74 0.29 2.26 0.08 1 91.98 -9.94 2.84 0.02 0 25.1 -9.35 1.09 0.06 0
2 34.64 0.03 -0.07 0.09 1 97.3 3.85 2.81 -0.04 1 138.35 -2.52 4.31 0.02 1 5.56 -11.15 0.16 -0.13 1 4.71 -8.78 0.18 0.53 1
2 33.05 0.01 0.07 -0.14 1 70.97 -0.4 2.15 0.18 1 50.65 0.32 1.52 0.26 0 120.71 -10.38 3.65 0.03 0 -6.19 -9.76 -0.27 0.03 0
2 33.49 0.02 0.27 -0.04 0 50.51 -0.41 1.51 0.06 1 42.43 -1.96 1.35 0.16 1 43.22 -10.19 1.29 0.02 0 112.56 1.84 3.19 0.12 1
2 31.53 0.16 0.16 0.01 1 42.43 1.96 1.35 0.27 0 39.82 1.85 1.19 -0.12 1 92.72 -8.23 2.94 0.02 0 65.63 3.8 1.86 0.12 1
2 33 0.12 -0.4 -0.01 1 37.49 -0.79 1.14 0.83 1 64.44 5.09 1.69 -0.14 1 123.46 -9.68 3.74 0.01 0 17.06 2.32 0.48 -0.24 1
2 37.58 0.07 -0.39 0.06 1 52.31 -5.18 1.39 -0.02 1 39.79 1.04 1.03 0.17 1 36.24 -3.17 0.96 -0.43 1 84.06 -0.22 2.25 0.44 1
2 35.74 -0.13 -0.58 0.01 1 27.86 -2.04 0.78 -0.39 1 279.81 -0.5 7.94 0.08 1 52.51 -3.29 1.47 0.19 1 38.68 1.83 1.03 -0.17 1
2 44.36 -0.07 0.63 0.07 1 280.19 0 6.32 0 1 33.72 -2.18 0.8 0.52 1 15.51 -19.97 0.35 -0.06 1 115.78 -14.69 3.9 -0.06 1
2 42.58 0 0.35 0 1 35.64 2.32 0.84 0.58 1 115.4 -7.09 3.25 0.1 1 37.86 -18.24 0.89 -0.04 1 88.65 -12.93 2.99 0 1
2 32.82 0.03 0.26 -0.11 1 168.5 4.82 5.13 0.37 1 166.26 1.92 4.79 0.01 1 43.8 -10.42 1.33 0.1 0 11.86 -11.54 0.56 0.04 0
2 35.73 -0.05 0.02 0.04 1 132.41 7.27 3.71 0.15 1 38.09 1.66 1.02 -0.36 1 8.4 -6.07 0.24 -0.01 1 76.8 -11 3.11 -0.1 1
2 37.04 0.04 -0.23 0.07 1 36.53 -1.36 0.99 -0.1 1 76.48 -0.62 2.1 0.04 1 42.15 -7.41 1.14 -0.03 1 48.27 -12.39 1.96 -0.03 1
2 36.48 0 0.02 0.15 1 77.31 0.33 2.12 -0.16 1 42.59 0.7 1.15 0 1 8.53 -11.84 0.23 0.02 1 15.45 -11.69 0.62 0.04 1
2 37.26 0.01 0.07 0.18 1 41.67 -0.77 1.12 0.03 1 54.23 -0.23 1.46 0.25 1 2.91 -12.48 0.08 -0.05 1 11.08 -12.08 0.44 0.07 1
2 34.75 0.01 -0.03 0.01 1 165.08 -1.74 4.75 0.23 1 21.57 -0.33 0.63 0.18 1 37.64 -13.57 1.08 -0.06 1 8.22 -13.96 0.4 0.22 0
2 34.56 0.13 0.13 -0.07 1 22.07 0.11 0.64 -0.15 1 15.3 -1.08 0.46 0.24 1 52.55 -13.42 1.52 -0.04 1 -6.39 -13.57 -0.3 0.25 0
2 34.26 -0.1 -0.09 0 1 16.68 -0.34 0.49 -0.28 1 216.03 -2.98 6.91 -0.02 1 12.52 -12.74 0.37 0.07 0 -2.14 -12.8 -0.1 0.16 1
2 36.39 0.08 0.05 0.02 1 58.08 0.98 1.6 -0.14 1 203.38 -4.12 6.3 0.01 1 26.1 -11.79 0.72 -0.04 1 -4.14 -11.07 -0.16 0.17 1
2 32.26 -0.06 -0.03 0.01 1 171.96 -2.31 5.33 0.6 1 135.47 0 4.2 0 1 1.22 -3.57 0.04 -0.07 1 127.67 -8 5.26 -0.14 1
2 32.65 0.1 0.19 0 1 372.05 0 11.4 0 1 25.28 -3.35 0.86 0.18 1 -0.64 -9.88 -0.02 0.11 0 18.84 -9.73 0.82 0.04 0
2 29.79 -0.16 0.19 -0.03 1 32.72 3.22 1.1 0.27 1 60.1 2 1.89 0.4 1 14.68 -6.9 0.49 0.06 0 3.63 -6.57 0.16 0.2 0
2 34.35 -0.05 -0.23 -0.02 1 17.73 -1.99 0.52 0.16 1 209.22 -0.34 6.15 0.08 1 1.73 -10.84 0.05 -0.04 1 25.66 -3.05 0.82 0.35 1
2 32.09 -0.09 -0.23 0.06 1 51.15 -1.56 1.59 0.21 1 132.01 4.64 3.59 0.13 1 9.68 -8.74 0.3 -0.15 0 117.16 -0.72 3.73 0.23 1
2 37.25 0.09 0.13 0.02 1 118.05 -5.11 3.17 0.08 1 56.18 -0.81 1.54 0.3 1 106.51 -14.01 2.86 0.14 0 -3.93 -6.16 -0.13 -0.39 1
2 34.1 0.03 0 0.03 1 173.38 -2.47 5.08 -0.03 1 37.86 0.03 1.11 -0.33 1 9.35 -3.53 0.27 -0.06 1 51.52 -10.57 2.19 -0.16 0
2 33.4 0.14 -0.3 0.01 1 38.53 0.67 1.15 -0.04 1 93.32 -1.45 2.92 0.39 1 45.07 -2.92 1.35 -0.07 1 30.76 -10.03 1.32 -0.02 0
2 36.93 0.1 0.2 -0.01 1 57.4 0.49 1.55 0.11 1 66.26 0.94 1.75 0.43 1 44.78 -6.79 1.21 -0.59 1 114.69 -3.76 3.46 0.02 1
2 38.09 0.01 0.32 0.06 1 65.64 -1.05 1.72 0.2 1 63.66 -1.06 1.72 0.18 1 110.74 -8.28 2.91 -0.57 1 47.07 -4.9 1.42 0.04 1
2 33.2 -0.13 0.26 -0.05 1 95.88 0.22 2.89 0.26 1 20.05 -1.02 0.62 0.29 1 8.11 -9.83 0.24 -0.03 0 125.18 -2.62 4.09 -0.44 1
2 32.18 0.01 0.29 -0.17 1 20.05 1.02 0.62 0.26 1 95.43 1.8 2.81 -0.06 1 32.91 -8.81 1.02 -0.03 0 97.75 -1.6 3.2 -0.44 1
2 37.83 0.12 0.25 0 1 66.76 0.08 1.76 -0.15 1 154.12 0 4.07 0 1 146.5 -8.5 3.87 0.08 1 -4.94 -4.66 -0.15 0.02 1
2 34 -0.07 0.12 -0.07 1 92.61 -1.18 2.72 0.34 1 66.63 0.85 1.91 0.65 0 113.84 -10.65 3.35 0.06 0 5.46 -4.3 0.18 -0.34 1
1 32.06 0 0.27 0 1 112.62 6.47 3.51 0.58 1 72.06 -0.7 2.3 0.18 1 163.41 0 5.1 0 1 99.94 10.67 2.34 0.09 1
1 23.27 0 -0.05 0 0 164.63 0 7.07 0 1 31.38 -0.06 1.35 0.17 0 108.55 17.58 4.66 0.3 1 55.87 12.42 1.57 0.17 1
1 31.45 0 -0.11 -0.11 1 74.08 1 2.36 0.09 1 60.86 4.95 1.67 0.11 1 -5.02 11.3 -0.16 0.01 1 35.74 11.91 0.82 0.11 1
1 23.21 0.17 0.17 -0.02 0 31.38 0.06 1.35 -0.05 0 15.67 1.86 0.63 -0.29 1 151.75 17.64 6.54 0.3 1 15.29 12.48 0.43 0.17 1
1 31.27 -0.15 -0.17 0.11 1 110.95 6.64 3.55 -0.09 1 174.55 -6.61 7.08 -0.04 0 155.54 12.7 4.97 -0.33 1 187.81 0 6.01 0 1
1 33.37 0.16 -0.45 -0.01 1 23.56 -0.09 0.71 0.06 1 118.16 -6.59 4.41 0.1 1 283.97 0 8.51 0 1 95.03 4.81 2.49 0.47 1
1 24.59 -0.1 -0.03 -0.01 0 190.08 6.17 7.73 -0.3 1 47.29 -0.01 1.92 -0.02 0 346.18 0 14.08 0 1 43.56 6.79 1.39 0.17 1
1 24.57 -0.29 0 -0.17 0 47.4 0.02 1.93 0.02 0 29.34 -0.39 1.21 -0.08 1 13.64 7.01 0.56 0.01 1 48.09 10.08 1.39 -0.05 1
1 27.39 0.09 0.05 0.05 1 154.69 4.96 5.65 0.07 1 184.74 0 6.74 0 1 103.1 13.78 3.76 0.09 1 175.96 11.78 4.49 0.06 1
1 24.25 0 0.07 -0.01 1 30.3 0.3 1.25 -0.03 0 76.68 6.58 2.49 -0.02 1 5.86 10.46 0.24 0.04 1 40.84 8.73 1.24 0.11 1
1 32.76 0 -0.43 -0.05 1 226.43 -7.77 6.91 0.11 1 80.09 -7.56 3.18 -0.07 0 98.42 0.03 3 -0.08 1 14.59 4.7 0.39 0.07 1
1 23.53 -0.03 0.03 0.01 0 51.44 -0.16 2.19 0.04 0 76.9 -0.26 3.3 0.15 0 108.64 0 4.62 0 1 288.68 15.66 7.37 0.22 1
1 25.02 -0.03 0.02 0 0 138.76 6.8 5.55 0.06 1 197.88 -1.77 8.51 0.06 0 122.35 12.17 4.89 0.2 1 29.67 8.37 0.89 -0.19 1
1 23.25 0.07 -0.02 0.04 0 204.37 1.7 8.79 -0.05 0 72.17 -0.73 3.2 0.01 0 21.21 11.91 0.91 -0.39 1 21.02 11.07 0.61 0.13 1
1 22.53 -0.11 0.03 -0.03 0 76.67 0.64 3.4 -0.02 0 131.77 10.11 4.04 0.33 1 29.1 13.29 1.29 0.43 1 14.82 14.99 0.39 0.2 1
1 27.45 0.03 0.1 0.03 1 300.3 -3.38 10.94 0.06 0 108.17 0 3.94 0 1 19.6 7.11 0.71 0.44 1 99.06 10.71 2.6 -0.13 1
1 24.68 0.04 -0.02 0.04 0 63.38 9.82 2.57 0.52 1 35.92 -0.01 1.46 0.04 1 15.22 9.17 0.62 0.16 1 52.52 4.65 1.79 0.14 1
1 24.69 -0.04 0.03 -0.11 1 35.87 -0.02 1.45 0.01 0 36.47 -0.43 1.5 0.19 1 71.18 9.26 2.88 0.08 1 8.29 4.79 0.28 0.17 1
1 24.4 -0.02 -0.09 0 1 37.41 0.42 1.53 0.01 1 51.17 -0.16 2.11 0.12 0 -1.29 5.19 -0.05 0.05 1 14.61 5.12 0.49 0.06 1
1 29.85 0.19 0.08 -0.01 1 286.71 -2.07 9.61 -0.09 1 109.46 3.49 3.28 -0.05 1 215.35 2.51 7.21 0.01 1 59.45 15.41 1.31 0.56 1
1 24.36 -0.03 0.05 -0.14 0 51.31 -0.09 2.11 -0.11 1 24.56 0.94 0.97 -0.06 1 -1.84 4.37 -0.08 -0.04 1 24.79 6.21 0.81 0.2 1
1 25.2 -0.04 -0.17 -0.05 1 23.46 -0.83 0.93 -0.02 0 23.08 1.07 0.88 -0.18 1 1.33 5.62 0.05 0.16 1 26.88 7 0.83 0.06 1
1 25.42 0 -0.33 0 1 20.2 -0.82 0.79 -0.17 1 67.61 8.93 1.97 -0.4 1 9.29 6.74 0.37 -0.24 1 72.51 9.67 2.07 -0.21 1
1 33.4 0.23 0.01 -0.26 1 95.66 -3.38 2.86 0.04 1 48.9 -2.59 1.59 0.08 1 100.02 14.04 2.99 0.18 1 130.86 8.39 3.13 0.22 1
1 31.21 0.05 0.02 0.09 1 66.21 2.36 2.12 0.17 1 221.36 5.68 6 0.16 1 -4.16 11.5 -0.13 0.08 1 96.5 15.55 2.06 -0.44 1
1 28.32 0.03 -0.08 -0.07 1 103.13 2.35 3.64 -0.11 1 77.54 3.95 2.4 -0.19 1 112.5 6.22 3.97 -0.28 1 53.44 11.42 1.34 -0.12 1
1 31.18 -0.07 -0.44 0.07 1 67.8 -2.82 2.17 0.14 1 84.64 -1.23 2.83 0.11 1 41.33 8.32 1.33 -0.25 1 18.42 8.75 0.46 -0.45 1
1 37.09 0.16 0.14 -0.04 1 214 -5.81 5.77 0.1 1 129.39 -4.36 3.95 0.17 1 69.83 7.82 1.88 0.32 1 109.05 2.1 2.78 0.28 1
1 30.42 0.01 0.05 0.02 1 84.23 -1.08 2.77 -0.16 1 61.52 -1.36 2.12 0.03 1 74.93 7.04 2.46 -0.79 1 104.83 6.73 2.82 0.24 1
1 28.82 0.13 -0.08 -0.06 1 69.36 1.87 2.41 0.09 1 240.53 -3.78 9.61 0 0 -3.75 8.67 -0.13 -0.24 1 220.45 19.68 4.55 0.13 1
1 33.12 0.07 0.1 0.02 1 34.3 5.17 1.04 -0.64 1 91.21 -6.16 3.38 0 0 241.57 12.34 7.29 -0.04 1 -4.52 6.77 -0.11 0.51 1
1 27.12 -0.04 0.04 0.01 0 49.66 8.28 1.83 0.1 1 295.5 7.01 8.66 -0.12 1 5.8 11.48 0.21 0.64 1 13.62 10.27 0.36 0.55 1
1 25.02 -0.04 -0.01 -0.07 0 245.74 3.72 9.82 -0.05 1 21.99 -0.09 0.88 -0.11 1 48.49 23.64 1.94 0.11 1 64.87 8.37 1.94 0.15 1
1 24.79 0.05 0.2 -0.03 1 21.43 -0.09 0.86 -0.02 0 321.41 0.9 12.51 0.18 1 51.47 8.9 2.08 0.1 1 313.95 12.92 8.33 -0.11 1
1 33.97 -0.03 -0.01 -0.03 1 275.02 -6.68 8.1 0.09 0 87.67 -11.3 3.87 0.06 0 2.76 7.41 0.08 0.05 1 85.67 -0.29 2.54 0.23 1
1 23.04 0.1 0.05 -0.03 0 62.52 10.17 2.71 -0.04 1 133.5 11.76 3.84 0.27 1 3.56 13.98 0.15 0.69 1 7.36 9.7 0.22 0.13 1
1 29.13 0 -0.03 0.01 1 186.41 -4.05 6.4 0 1 171.32 5.48 4.95 0.01 1 173 1.28 5.94 -0.01 1 108.45 12.42 2.61 -0.36 1
1 28.1 0.01 0 0.01 1 90.88 -4.49 3.23 0.03 0 144.18 -4 5.98 0.05 0 174.97 12.01 6.23 0.25 1 14.77 15.98 0.34 0.17 1
1 35.14 -0.1 0.19 -0.02 1 87.43 6.06 2.49 0 1 116.32 1.62 3.16 -0.13 1 2.43 5.35 0.07 -0.11 1 148.42 4.01 3.79 0.34 1
1 36.76 0.74 -0.13 -0.26 1 116.32 -1.62 3.16 0.19 1 26.84 -6.66 0.89 -0.14 1 123.4 3.73 3.36 -0.11 1 27.96 2.39 0.71 0.34 1
1 29.67 0.07 -0.15 0 1 71.2 6.96 2.4 -0.09 1 190.26 -0.48 6.52 -0.01 1 5.89 10.15 0.2 0.47 1 41.88 9.57 1.07 0.08 1
1 24.43 0.05 0.07 0.01 0 162.31 3.66 6.64 -0.21 1 108.32 12.11 2.96 0.01 1 31.95 25.52 1.31 0.45 1 28.18 15.57 0.7 0.12 1
1 26.94 -0.2 -0.29 0.11 1 27.16 6.14 1.01 -0.48 1 27.77 1.41 0.98 -0.45 1 -4.69 8.9 -0.17 1.28 1 25.3 7.38 0.74 0.85 1
1 24.19 0.26 0.08 -0.21 0 63.67 11.43 2.63 0.11 1 88.31 2.03 3.37 -0.17 1 -7.67 14.52 -0.32 0.53 1 28.59 13.66 0.76 0.58 1
1 29.47 -0.11 -0.14 -0.08 1 34.87 -0.64 1.18 -0.11 1 36.49 0.49 1.22 0.08 1 -1.19 4.07 -0.04 0.06 1 19.55 4.47 0.58 0 1
1 30.06 0 -0.01 -0.04 1 35.62 -0.82 1.18 -0.08 1 39.07 2.24 1.21 0.03 1 18.37 3.75 0.61 -0.17 1 28.07 6.28 0.77 0.05 1
1 25.52 0.12 -0.22 0.07 1 83.94 -1.17 3.29 0.04 0 66.97 6.14 2.12 -0.22 1 90.87 14.5 3.56 0.73 1 -4.96 7.93 -0.15 0.35 1
1 23.53 0.19 0 -0.09 0 34.24 10.88 1.46 -0.22 1 108.4 0.91 4.44 -0.14 0 65 12.47 2.76 0.53 1 31.22 13.5 0.84 -0.14 1
1 30.87 -0.14 -0.01 0.05 1 65.5 11.75 2.12 0.68 1 76.6 -6.08 3.09 0.07 0 -4.5 5.8 -0.15 0.27 1 72.77 3.36 2.13 0.12 1
1 24.51 0.01 0.07 0.03 0 54.81 6.17 2.24 0.12 1 95.8 -1.52 4.17 -0.03 0 36.33 11.06 1.48 0.31 1 12.52 9.43 0.37 0.08 1
1 24.26 0.05 -0.06 -0.03 0 100.49 -1 4.14 -0.03 0 218.04 6.24 7.15 0.1 1 64.87 10.01 2.67 -0.09 1 100.93 16.1 2.5 -0.24 1
1 23 -0.11 0.02 0.04 0 101.27 1.77 4.4 0.08 0 57.32 -0.14 2.51 0.06 0 22.04 12.38 0.96 0.13 1 51.59 9.52 1.59 0.19 1
1 23.35 0.01 0.09 -0.02 0 57.4 -0.09 2.46 0.09 0 107.59 -1.78 4.99 -0.14 0 49.66 9.59 2.13 0.07 1 46.54 8.12 1.48 0.1 1
1 30.31 -0.01 0 -0.04 1 184.14 -6.31 6.08 -0.01 0 159.43 -4.33 6.14 -0.15 1 7.05 5.05 0.23 -0.06 1 33.98 4.93 0.96 0.08 1
1 21.48 0 -0.01 -0.06 0 111.12 2.04 5.17 0.13 0 26.63 0.36 1.22 -0.04 0 74.27 10.11 3.46 0.08 1 33.8 8.74 1.12 0.16 1
1 21.84 -0.04 -0.03 0.01 0 25.94 -0.45 1.19 -0.05 0 20.88 0.47 0.94 0.1 0 5.75 8.77 0.26 0.2 1 43.43 8.64 1.42 0.11 1
1 22.42 0.06 -0.01 0.1 0 19.71 -0.74 0.88 -0.11 0 41.73 -0.93 1.94 0.21 0 51.7 8.57 2.31 0.17 1 -0.76 8.1 -0.02 -0.21 1
1 22 -0.01 -0.19 -0.02 0 41.05 -0.9 1.87 -0.02 0 182.69 5.11 6.74 0.12 1 33.93 9.56 1.54 0.41 1 15.35 13.32 0.43 -0.37 1
1 28.56 0.03 0.02 -0.07 1 89.71 1.28 3.14 0.02 1 117.9 -4.68 4.94 -0.19 0 245.56 8.4 8.6 -0.1 1 140.51 0 4.92 0 1
1 27.45 0.01 0.09 -0.01 1 162.67 -6.05 5.93 -0.06 0 92.77 5.01 2.86 0.1 1 15.83 8.44 0.58 -0.2 1 40.64 7.14 1.17 -0.29 1
1 23.02 -0.01 -0.15 -0.02 0 145.38 5.54 6.32 0.03 1 16.91 1.67 0.68 -0.03 0 -10.74 9.47 -0.47 0.43 1 12.62 7.59 0.41 0.19 1
1 24.72 0.01 -0.04 -0.02 0 20.22 -1.31 0.82 -0.18 0 21.14 -0.99 0.89 -0.18 0 6.77 6.72 0.27 0.48 1 -7.76 5.38 -0.26 0.26 1
1 23.59 0.14 -0.13 -0.16 0 22.26 1.1 0.94 -0.01 0 16.44 0.1 0.69 0.16 1 2.41 6.2 0.1 0.5 1 -1.81 5.22 -0.06 0.2 1
1 24.16 -0.1 -0.15 0.1 1 13.82 -1.02 0.57 -0.18 0 83.07 -0.95 3.58 -0.05 0 6.72 5.41 0.28 0.35 1 10.75 4.39 0.38 -0.21 1
1 23.17 -0.13 -0.01 0 0 84.74 0.3 3.66 -0.39 1 47.74 0.02 2.06 0.07 1 7.6 7.23 0.33 0.3 1 33.7 3.83 1.25 0.44 1
1 23.36 -0.11 0.15 -0.07 1 47.78 -0.18 2.05 0.01 0 29.58 -0.47 1.29 -0.13 1 15.49 4.2 0.66 0.37 1 6.42 3.77 0.24 0.03 1
1 23.72 -0.1 0.54 0.08 1 31.71 0.23 1.34 0.19 1 24.73 2.31 0.95 -0.27 1 32.22 3.34 1.36 0.17 1 69.81 5.44 2.39 0.28 1
1 26.03 0.36 -0.27 -0.4 1 24.73 -2.31 0.95 0.54 1 24.48 -4.09 1.12 -0.13 1 60.89 1.03 2.34 0.17 1 39.62 3.13 1.36 0.28 1
1 22.68 0.01 0.25 0.01 1 39.69 2.17 1.75 0.01 1 112.82 1.47 4.67 0.18 0 16.07 6.72 0.71 -0.01 1 19.93 5.01 0.72 0.02 1
1 24.26 -0.02 -0.01 -0.06 0 106.85 -0.85 4.4 -0.06 1 131.7 -0.33 5.5 -0.09 0 -6.02 1.91 -0.25 0.01 1 16.46 2.17 0.62 -0.14 1
1 23.79 -0.04 0 -0.02 0 133.68 0.4 5.62 -0.03 0 94.12 -0.35 4.02 0.2 0 17.91 2.3 0.75 0.03 1 3.55 3.02 0.13 -0.23 1
1 24.3 -0.08 0.02 0.04 0 112.58 0 4.63 0 1 183.27 5.5 6.15 -0.13 1 93.08 7.92 3.83 0.03 1 281.62 14.93 7.18 0.2 1
1 23.63 -0.1 -0.04 0.01 0 94.6 0.16 4 0 0 44.03 -0.27 1.88 0.22 1 39.02 3.12 1.65 -0.28 1 5.2 3.33 0.19 -0.18 1
1 23.57 0.03 0.02 -0.01 1 44.2 0.03 1.88 -0.01 0 31.49 0.62 1.3 -0.19 1 10.64 4.64 0.45 0.02 1 -5.94 4.47 -0.21 0.19 1
1 23.98 -0.1 -0.1 -0.03 1 30.89 -0.43 1.29 0 1 31.39 1.56 1.23 -0.39 1 2.45 3.42 0.1 0.42 1 16.47 2.35 0.63 -0.05 1
1 29.8 0.06 -0.13 0.04 1 183.27 -5.5 6.15 0.02 0 100.93 0 3.39 0 1 292.82 2.42 9.83 0.03 1 93.4 9.43 2.38 0.2 1
1 24.83 -0.05 0.01 -0.06 1 20.89 -0.23 0.84 -0.35 1 30.68 0.51 1.21 0.01 1 0.42 0.94 0.02 -0.45 1 16.29 0.58 0.64 -0.12 1
1 25.15 0.02 -0.23 -0.07 1 25.2 -1.04 1 0.16 1 59.01 2.4 2.14 -0.23 1 7.2 -0.55 0.29 0.06 1 129.93 8.47 3.86 0.07 1
1 25.97 0.07 -0.11 0.01 1 45.26 -2.06 1.74 0.27 1 211.57 8.12 6.21 0.01 1 60.68 -1.39 2.34 -0.3 1 29.85 5.97 0.93 -0.53 1
1 24.48 0.05 0.02 0.07 0 211.29 5.52 8.63 0.12 1 160.62 -2.92 7.45 0.13 0 218.03 16.08 8.91 0.24 1 183.06 0 7.48 0 1
1 21.81 0.04 0.04 0.13 0 169.31 2.65 7.76 0 0 49.11 -0.25 2.28 0.17 0 -10.64 9.67 -0.49 -0.13 1 41.51 10.93 1.27 0.19 1
